,Res_3_2_phi,Res_3_2_psi,Res_4_3_phi,Res_4_3_psi,Res_5_4_phi,Res_5_4_psi,Res_8_4_phi,Res_8_4_psi,Res_8_4_omega,Res_9_8_phi,Res_9_8_psi,Res_6_5_phi,Res_6_5_psi,Res_7_6_phi,Res_7_6_psi,Res_9_8_phi,Res_9_8_psi,Res_10_9_phi,Res_10_9_psi,Res_11_8_phi,Res_11_8_psi,Res_11_8_omega,Res_12_11_phi,Res_12_11_psi,Res_14_11_phi,Res_14_11_psi
4743,-171.96130302607082,-168.792225102802,-130.92301373802593,-66.12045753062236,167.61911201520067,89.62395829260377,92.76637594939585,84.28351818564711,56.891337777894385,-178.52888339410455,-61.604616202764994,156.04975292167006,-78.249253431035,-104.74951590063866,-82.15393199791046,-178.52888339410455,-61.604616202764994,-100.43875023730749,-67.32658040555827,153.2461418422373,-75.89812514602922,-36.598324202472845,-119.60526282026501,-70.66553234115389,138.26396750432227,-67.99418398466163
4744,-130.23302244479555,-89.33445184652942,-151.6368521126829,-106.10118645563439,147.51048603933586,84.33874309833716,98.3833753793011,108.66798425600827,52.36002427395236,148.04401245088135,-79.62425828547973,-155.16290081786622,-70.49133228690755,-118.29724055693825,-87.67172357468121,148.04401245088135,-79.62425828547973,-117.74587378079805,-77.67683862765037,174.37849044328,-80.94677537815103,-85.28874086867528,-114.74245621749269,-68.60862747899517,150.1558982127766,-59.07762875114422
4745,-140.9365568676452,-89.15257211877562,-149.70905173931297,-77.10272463369716,132.112946088132,71.31642155800893,81.97188672206255,98.3009755755595,59.04402330408149,163.76617507388085,-73.46161524448192,164.14382636421496,-61.618098007625896,-116.85328851220503,-77.39857881857772,163.76617507388085,-73.46161524448192,-97.40533150413607,-80.93293097599778,167.05541630844922,-76.50317240170574,-78.85719592325725,-111.13906171258887,-67.11406840317012,137.18139077282405,-85.00910859413307
4746,-155.48894243394562,-97.49814738240394,-136.11255450796705,-86.71293107325101,141.15384655860652,86.14200632425795,103.00465002792617,104.19247995591262,41.74395229679153,164.13520540321701,-88.18276925855008,179.69900200858837,-79.81285378620115,-129.94050412299183,-66.15966075633423,164.13520540321701,-88.18276925855008,-130.0632941086216,-70.98023630610024,-168.69425442008153,-76.65442924654286,-164.88329419002105,-114.05839744689965,-61.03784422386957,133.23775446276903,-69.7486945461209
4747,-149.02074297235077,-92.1597133583201,-144.37453325791813,-89.07968543608581,148.81842001664654,76.81917003395809,96.08794208079432,100.58974800636382,50.1635702049733,169.03562693066414,-102.7804289268024,-176.8671159559722,-96.81404852104072,-115.07186975633785,-66.39446496865149,169.03562693066414,-102.7804289268024,-114.58547806999174,-65.56699860355174,175.16231325382026,-69.76442219765651,178.11132573572607,-107.1217870291478,-60.506829955751705,151.18028516892724,-57.56705126260696
4748,-165.43861053903117,-87.6674201463125,-132.63703305012672,-124.95570459964219,171.1533042390271,76.43036153002296,89.47642961827857,109.92742441766187,59.78159263144847,156.51688085180345,-94.13870239931784,179.31215106196092,-84.03761642509775,-133.3437108718864,-85.85646440812789,156.51688085180345,-94.13870239931784,-118.46562455749438,-69.08858434344398,151.8344750198849,-84.46797529233547,178.98180615744633,-107.4905969093626,-66.80927963544929,146.78530816316064,-63.55731698569009
4749,-144.68882032305666,-84.58529730626671,-114.31809563954188,-82.55275945935699,109.00371106836367,77.58077009450157,103.51213740482083,107.28808723066003,47.56436043318665,165.46687076838572,-90.27635815388263,155.55506221722362,-82.17991102166545,-115.8409679142263,-70.66343267631639,165.46687076838572,-90.27635815388263,-114.9320377108389,-57.59795579682323,168.16586977980344,-79.93700861704798,-169.94222787458446,-105.17891026655388,-74.95695881516627,141.65610400163456,-57.99650005599729
4750,-143.19777534808196,-65.8405160605053,-121.9695676861122,-67.42326830884392,137.3209612183554,64.84640169122483,115.77157622721955,68.74001350454675,45.158973402675095,153.26982405739528,-107.17633043885769,177.4337232878054,-69.03376006883842,-117.53328588893939,-69.81544586359324,153.26982405739528,-107.17633043885769,-127.4698105054513,-84.87641529827329,160.37169883778287,-81.28555420883633,-163.27251335797317,-119.70537061791279,-59.728877645927376,137.00314113136886,-66.155907245548
4751,-128.5687703412632,-67.77321539877131,-129.88659210269176,-72.78102346057666,143.19892020040376,82.90211559028545,105.08916082672164,71.97420463253083,53.10785986886171,168.8927096356148,-108.61030858200742,173.63154098683066,-80.59420978661022,-100.1558901169322,-74.67318359269579,168.8927096356148,-108.61030858200742,-115.13817284618753,-76.13087076093801,162.8852613880561,-72.8450224401283,175.2320137871361,-106.55760391970716,-75.7295599816664,130.9186006336259,-67.6791680496377
4752,-153.13115207858198,-94.0724361784319,-130.1715261403339,-66.36786784884632,142.11078836770994,67.01425534518222,82.02098672385942,85.45079811362007,57.28333697305324,169.58113870904123,-94.7158719779655,147.83506959516,-66.29824519393942,-117.01993144064491,-69.66369045517784,169.58113870904123,-94.7158719779655,-111.77568862731813,-72.02651108576207,149.0331645541137,-63.82430026007137,173.86933889535175,-98.5316542607935,-67.37096809872412,125.52479506038752,-72.63054031225487
4753,-138.91902749147832,-130.7118206122793,-123.17706269045037,-68.18130142861692,128.2418801379172,62.33349826014616,86.45871700337987,94.01683592290831,54.57570580606489,171.873113995383,-85.35340881104455,151.69516559532687,-76.51108055346918,-95.6127982834987,-56.970492296142694,171.873113995383,-85.35340881104455,-109.76797060816634,-84.93165687266227,120.84437754886972,-62.322600372812474,165.61819579702887,-118.57576714790096,-57.709024909571816,138.86409988992062,-65.4310740559193
4754,-127.46119619183975,-73.4822441089038,-139.49337111823573,-94.21577601812382,128.5202801829664,84.8024606929541,94.66369420614475,72.93039068277992,56.54530827985481,158.54056103485937,-92.42613543860583,152.84833385287664,-91.75708430015969,-121.10990398037127,-70.9464089535188,158.54056103485937,-92.42613543860583,-106.95913282799393,-73.28299716640932,-170.67500899207207,-81.29346413894373,175.9040136309235,-120.37491757686587,-74.96922720875004,135.85600987062,-75.1639359264812
4755,-136.73855398630195,-73.05957476827028,-125.60588536871917,-81.66401651178468,130.49787166486217,68.45454878783679,95.11397821639689,50.55529574496694,74.50155854492546,175.77230948604208,-102.05494442078422,169.09850698225736,-84.8662866458453,-132.94234349715086,-48.60738443768298,175.77230948604208,-102.05494442078422,-125.09715317317125,-74.53362219909064,-159.4697018256268,-61.49005980655309,170.0368815805264,-106.22261498645172,-69.15312137610533,140.44287045957816,-78.32567444822769
4756,-151.8520170995173,-85.48977888629662,-121.44698399497076,-60.47940710727552,124.7125658350878,74.22423973845767,76.34231021340447,80.29885028870768,51.6188989929183,171.76499676605295,-100.28480939555429,151.35231802002036,-84.86497022431128,-119.68245811949788,-83.08317899174114,171.76499676605295,-100.28480939555429,-130.57293029554074,-80.69855069117118,-179.18487241538043,-71.67941773436837,-172.13460865432373,-105.58228344942553,-64.99356365040191,148.00756367444518,-85.68077716404615
4757,-145.02343348474002,-76.64582213566818,-127.139182302654,-75.62783452554511,138.81919439770618,70.22363937657487,87.78701664728928,82.39484967668054,35.29850943697809,173.02136628085978,-96.44902539569142,125.81667259863418,-59.234160064421644,-131.774547047706,-91.7604021880114,173.02136628085978,-96.44902539569142,-123.86357463179608,-72.5228207214396,-169.0786219762844,-86.46522879972795,-176.40035164764743,-107.14880852585117,-69.97452059560484,140.90624665472498,-55.294657404385084
4758,-106.71074026436087,-74.57758616803146,-103.36484092899333,-64.24060432792287,150.9520369609841,69.90715437893414,86.41682908232445,72.76068065414806,39.63141965117538,168.3177080284842,-78.06423121359151,158.416102762099,-58.75964258568274,-124.67086524407205,-66.24687018273764,168.3177080284842,-78.06423121359151,-140.59059189989546,-90.40870500686464,-176.52752804077807,-79.54745281254715,-161.15895638404672,-105.80702680366043,-62.640831886046314,154.5001643703379,-58.92630241785938
4759,-141.25439101507476,-88.78116084019828,-121.20366275208032,-70.29287114696248,133.43293120689162,84.70673063905645,87.4157318526696,93.18911449038838,35.33772731471024,159.16518590091195,-96.29085181139415,175.01918210090776,-81.37919707283558,-116.28882625538074,-53.481996180885616,159.16518590091195,-96.29085181139415,-142.4365646293408,-77.36330320185179,-167.79843344220342,-76.84885293771171,-147.96541708630093,-110.33750641476695,-58.46894158443859,140.14972754265716,-70.85604975874723
4760,-119.84175731148956,-75.7032884064497,-121.53443795955542,-64.12040521713767,132.05413618057221,64.27534431917552,98.68550239687794,74.16507448082378,55.653690172905755,166.99170820128978,-94.18257043086301,-174.49910509216446,-79.5697918732903,-116.53018852934743,-80.53058166693688,166.99170820128978,-94.18257043086301,-111.37034958300372,-85.40063322082956,-172.1853983542192,-61.165712577315304,-178.16715850387203,-110.27567971452385,-56.31105060787473,141.3619385345539,-59.58692818561594
4761,-150.63438455235084,-81.29883679548021,-116.08900604010475,-57.35757378924471,146.55419427491097,78.83293062938425,80.11892104003007,81.08181321300505,43.51430982519739,170.44338034169908,-97.41102425425093,153.66667632508592,-94.4850555259804,-117.23550218080861,-64.4203808390123,170.44338034169908,-97.41102425425093,-146.57731328430393,-57.72289951041188,172.77732924451183,-102.90973542694762,-155.25192695087662,-106.71778940399432,-74.2374153776428,136.9393137153589,-69.00870035424019
4762,-153.16563322345826,-97.48989571165191,-109.4648253925626,-63.85694085372035,101.02191010200742,76.56810295896511,103.55561548549962,53.94619126184833,60.97427139648386,160.64314870154317,-79.71637622123994,157.61478400722342,-83.88297751792918,-131.48714575805337,-86.19818577111275,160.64314870154317,-79.71637622123994,-116.91272953681866,-66.71551299598656,-153.2280038164953,-75.46370811199291,-158.68352368501746,-105.79209079182263,-71.64552616633719,159.38798335894265,-67.14878781354365
4763,-126.94768558817,-66.98406721491504,-108.79950421456246,-69.07936892340743,116.31373538546262,63.64303291182849,104.53061664558757,63.82510940373884,50.45166796006333,168.03813630463893,-97.5808436011416,150.78524092524725,-56.01658179968397,-113.92807971262621,-74.5370868228207,168.03813630463893,-97.5808436011416,-121.84642702537963,-82.7984569167251,164.65747951046922,-70.89342391720801,-176.78654300021296,-112.33383767792469,-67.6221508015856,147.01088403012773,-69.38156557872844
4764,-129.90382631248696,-85.75362094648257,-112.29042672609619,-60.2228538050198,125.04203798468393,60.518913541744254,106.23947491698505,50.80171358844767,45.93693109686423,168.74225455821636,-96.46796405606803,173.52447498794515,-81.43239342570565,-149.4249836523124,-140.5881336230909,168.74225455821636,-96.46796405606803,-122.82767524259161,-67.91492890926226,-164.28478564896741,-76.62768776141658,-161.71493180230755,-109.41838148438694,-68.88630187420738,138.92697992610476,-79.06292107932882
4765,-118.0354598565778,-77.62036596345823,-104.43670181938967,-67.7766320718872,75.38573069609089,79.16908164334524,90.15308221801537,77.38137821654442,44.27283254366669,163.5862557447531,-74.51621586439761,178.17761760027602,-77.39047183300228,-116.59662706013293,-74.47401563073707,163.5862557447531,-74.51621586439761,-108.07442021348855,-51.81991467304108,-158.6569603070549,-65.43954864650074,177.9422413713248,-108.50093554378658,-69.71790842936038,143.6795941254407,-68.70031544862645
4766,-110.41083736620253,-80.90897536611743,-116.1208363862202,-58.54895746832768,134.7067711928756,68.07988228578877,90.82249260751087,72.87721102846082,48.37111226308022,173.78847005623982,-86.52986037806275,173.47000372969794,-84.93119757058679,-114.29938102227615,-59.00845278708279,173.78847005623982,-86.52986037806275,-107.81226718206102,-61.92903937472609,-172.4089501806201,-82.64666420875922,-177.9095039722699,-104.33166784026125,-86.76999913379554,136.84734996946685,-69.00389645409203
4767,-145.83485974752685,-88.37283455172478,-121.04266430389956,-73.25222623788757,107.78620347624455,68.18348637195012,85.32254907051535,80.91747640868725,43.56766441059987,170.77893565902735,-88.09247605109142,160.54250631903534,-81.97676627531312,-111.03116391412246,-62.768861280233,170.77893565902735,-88.09247605109142,-114.49769987782815,-66.98742150927382,-168.21757457019345,-83.49520482565288,-167.80887792083462,-104.94052701393362,-66.0844098067057,141.20715038882926,-72.85988685957254
4768,-126.01062285026757,-69.75076013966684,-113.75498238617219,-66.47918077115298,116.85704570987724,79.81536150718455,85.00648390388476,79.09099794976395,49.56722576684208,157.82480524917372,-76.76482044459088,161.02947669907593,-88.48910761041368,-111.06154518091813,-62.11894429739653,157.82480524917372,-76.76482044459088,-124.50504206627315,-68.56154595932779,-167.13682943145045,-80.82801674378629,-174.713700949501,-110.15703999483146,-75.73045153039389,142.16256500575994,-66.29426280377561
4769,-139.04711804370993,-82.3297667480136,-125.45733482824812,-69.77735331913925,119.4348784850592,79.13267789737404,103.34774278298741,62.16951916251143,51.40528282402348,161.3901341819244,-89.68760583768025,163.48353967256756,-79.72902201816738,-116.31392975392448,-64.59190062792806,161.3901341819244,-89.68760583768025,-136.72327198840122,-82.79402964721018,176.12362740422142,-88.25018423897232,-162.62430218243185,-85.87970127594825,-72.12469204317739,148.00172581428993,-69.71789297273118
4770,-146.18668823011993,-73.547381209775,-124.3289135747057,-62.95505152476273,101.59629986365785,71.37674952936459,96.04353452818543,70.38191681197162,52.23452102717534,167.5757935229987,-91.45539936244265,122.17155541960302,-52.709536631900406,-126.59623684386845,-81.83723901940844,167.5757935229987,-91.45539936244265,-113.44243515739286,-70.89302062163925,-151.30996974006848,-76.03957184988572,-167.4921305635176,-114.22970978270986,-68.23757939371059,139.54636885006923,-78.41812327583635
4771,-114.43853140564848,-73.85348936291565,-118.6054659898876,-81.44286773353741,119.54547772945767,66.5206591991084,85.88014823805923,80.05374194204406,39.86567071356787,162.75081334290402,-89.5321798645704,115.93292363943279,-83.26733728208399,-111.00593401885963,-88.6298954361207,162.75081334290402,-89.5321798645704,-104.3525558448287,-69.5394766357568,124.37974357938317,-64.29197967393554,-171.39356734199254,-106.91114037498954,-67.14007992943789,136.17440486503662,-61.587350377076795
4772,-133.79422329499494,-80.68028997964623,-123.38293593453594,-59.06317684020414,142.36285334975028,67.9922607194624,97.31629671771854,77.65530657103237,44.15338865691852,162.75733229122693,-101.7968164865509,104.63669723456533,-76.49012782362257,-116.69319352450573,-90.51430699507308,162.75733229122693,-101.7968164865509,-110.69706986057734,-62.717988422166464,159.17229756997753,-88.51741758994883,-179.20305967495588,-105.23593891577366,-65.40619962234466,140.0368145009806,-78.05426903813446
4773,-132.91322403837515,-67.88614476620513,-118.28852862623432,-70.56666677902736,150.9388372251386,74.03640242495023,94.14223066473522,80.95248009737882,42.446802976452936,155.6759936069477,-84.51617427703438,95.22106367186687,-135.43297870461186,-137.0101463027697,-55.7551598012909,155.6759936069477,-84.51617427703438,-93.23599466481078,-53.65280974144247,172.42871220510762,-82.62916186866192,169.60263686146902,-104.79631622479862,-83.40896182264828,133.35302677968423,-71.17114623832674
4774,-129.53374819139637,-52.67199751146582,-120.74931565829426,-72.73504393786774,64.92070855936275,56.47775327546545,90.67938417432734,81.4185122061199,30.997112586387747,158.68743797314718,-98.2282240743306,161.50766225206522,-77.1290563826029,-121.67002715145165,-66.30275861349857,158.68743797314718,-98.2282240743306,-129.7012950672169,-66.23089275940481,178.5118542568443,-68.92143033944735,-179.7101249661486,-118.218946440173,-52.34258116712408,155.87440180087634,-76.64858242375773
4775,-134.6762178683423,-79.32187080889362,-121.6322309205998,-82.50019078695622,99.10789467541674,76.87228323943044,95.40776291201614,59.201333347850735,65.63367955383993,162.89955978346322,-87.15722940463634,113.83168673493667,-65.1322001863302,-147.6605043246441,-79.55798997325326,162.89955978346322,-87.15722940463634,-111.09806022734014,-68.28916294796839,-167.07389471395905,-76.60068586117576,179.55762913442828,-111.96728015707419,-67.24629744472787,134.54579596103775,-67.97561527421514
4776,-107.80902725857852,-86.31021278037784,-126.87874446745919,-70.01194576739782,112.77213009028807,75.97457720732798,99.56019963230271,67.2718189216244,46.00980965166087,175.03894910153778,-109.0048793190388,-179.97210722976385,-74.2636565722133,-127.65755084856087,-70.94938690669356,175.03894910153778,-109.0048793190388,-117.28264156518173,-62.43360105795015,-165.28465783228128,-79.72596730805495,-167.11363568346528,-116.49040563510115,-54.39798194809849,146.28128819635748,-60.804605481657894
4777,-122.52538747000628,-70.47011314761056,-129.42565578634986,-67.6156763807682,132.92278917459947,69.26864473993463,105.7536799731898,58.73873332955143,43.11179565891645,168.35400282983048,-103.47093178069284,167.84755371706123,-112.55180741773776,-104.62473653062806,-67.55343130479534,168.35400282983048,-103.47093178069284,-127.08939488414921,-74.15229629071672,-165.10770375144824,-70.9522324144269,-168.11932050672533,-109.16138543950287,-66.57512355190707,132.5633109857449,-57.148865855806235
4778,-107.72925161419393,-61.58035524724605,-145.83699157563575,-94.02380810425832,72.07310216783301,52.52393446355926,98.54429941726993,77.11123277316877,60.03714842430199,156.73144452931038,-70.93934519653695,-176.68982757334345,-97.76374579295211,-102.03862063438808,-94.07101103878163,156.73144452931038,-70.93934519653695,-119.46712522031349,-55.661577201429424,-166.73830678815943,-91.16083097203872,-169.95725148702877,-109.18672192206748,-53.94179537857032,143.8299954672385,-72.5751271729392
4779,-104.99814774051043,-78.77685273847268,-137.64634178449126,-73.97488412352263,97.9568910860837,71.68163389760345,87.6489946230171,91.97889498173697,42.1418669315393,163.2197572088922,-112.0731319456947,155.34474826844814,-72.05473262073413,-106.84139735919058,-96.6516330139293,163.2197572088922,-112.0731319456947,-89.44199260344361,-63.94261757905789,148.2993327193488,-49.65595983861233,177.14910016003114,-104.3385187492573,-69.91587291370833,136.64742736353912,-50.02166758381952
4780,-98.2089887676218,-83.84631039146768,-131.10008911354868,-138.06117308601515,90.65500959285296,79.61391645188785,77.27277376600773,70.30416631824205,46.92468122864702,166.26748792435225,-100.95914889937202,171.24993731914395,-83.56541582677313,-129.57382758896063,-61.059025442774434,166.26748792435225,-100.95914889937202,-148.78115903369164,-104.53928145769149,-177.52566708214235,-78.16315174577001,-163.06800046953913,-102.67514143076497,-63.36036317204185,133.5577637189093,-52.57679635110568
4781,-108.29973368286409,-56.91063018446945,-142.50191149755582,-142.37149770563389,102.63423514788487,70.76871106452663,73.97329931032277,56.79587063381363,52.831823895252846,168.77856792818835,-116.62913212407923,175.81928943274147,-67.71666436209837,-138.65000324553543,-55.13939593663734,168.77856792818835,-116.62913212407923,-149.32690738630976,-145.26058755949862,-142.75044513186324,-46.16922890117992,-170.14225130121423,-110.45654682182996,-74.47605182707093,136.0229760247041,-64.83328879818124
4782,-142.98458416017058,-89.79465705222441,-147.45116812781674,-149.7988335666397,91.40236988664797,63.15705769237111,89.06183100423709,65.32296322747759,31.759401756650014,162.6096330796638,-113.61794230210133,166.81263382791792,-93.75456201692802,-119.26600133250223,-59.577472413046664,162.6096330796638,-113.61794230210133,-150.06760929734205,-166.50862910803733,-170.94570471529184,-71.07090300784178,-172.53813532286227,-105.24822485335697,-65.67998172186653,138.20454757208478,-68.64137171084674
4783,-167.46590399930642,-103.30904875646725,-146.1996198186514,-117.82267524340351,114.00900259077528,71.57768629495722,80.85001546788526,84.12394750577425,55.686366378865294,144.46412738604812,-107.52995337048073,-175.31478567635824,-69.05112866788164,-117.99187566954589,-75.1491142497523,144.46412738604812,-107.52995337048073,-140.40470798638742,-158.6502031886774,-164.45879868124214,-89.52463665960451,-158.30553109226744,-104.37342757647701,-66.06456221108634,150.25039983312925,-70.06822259362602
4784,-98.60170624951122,-71.87810934784899,-144.84643209263749,175.3453029776136,91.60793056669496,70.07300626552656,72.27612489790731,65.60063336236833,37.22545279114142,166.22973353591783,-106.88481023224612,165.3009284022132,-62.056459581910126,-113.5197793958688,-61.14076932346676,166.22973353591783,-106.88481023224612,-141.89008045215908,-152.04609341784627,-153.59743905603537,-65.15059731131859,-161.4588838437185,-124.26658742111529,-63.36073415491772,138.18165556350039,-68.49577792660733
4785,-147.0503894094887,-73.84244088010475,-160.65363831420234,-175.40050822291903,77.51133924810244,67.05302780399596,65.3889007432454,66.83743137088364,40.43700120912361,172.58831096501618,-104.74291353804678,154.2894048006404,-73.99162128793444,-113.6784423544285,-56.16719382638914,172.58831096501618,-104.74291353804678,-100.57291071213731,-80.51829127334058,-171.06619691561312,-63.45808507007229,-164.36386272026022,-126.20111362631621,-58.85911528561535,143.4058583050797,-55.91067413555135
4786,-127.61635912245895,-75.47680501344584,-154.42757448224722,-151.88048651306528,108.3472696634089,72.61309711413205,66.54579304234166,64.6030714371188,39.24862200798295,170.53194859770886,-117.54068703587168,153.8436078225051,-82.85835898119208,-121.39019603667316,-73.37299269902181,170.53194859770886,-117.54068703587168,-117.8392413023865,-81.57421021701187,-177.27787631997782,-80.98342653844514,-165.4362892546373,-102.37356030929182,-66.26944689756807,139.45505527109205,-67.02437510997959
4787,-134.4729512204349,-74.68257258809356,-134.14415281004287,-155.0953387148923,80.6878101783504,66.93948479288929,80.78329457131686,58.484303375803904,53.00380634551246,168.03216138075376,-94.58470756880766,159.6633018503159,-84.21444775292387,-118.97584343742848,-63.68235802400326,168.03216138075376,-94.58470756880766,-139.4879491291459,-83.67667503792477,-151.38096895819908,-81.81380915007976,-173.39754026666148,-116.33330983062513,-69.90625988849173,125.10352552429403,-59.6863402526736
4788,-128.8672440704328,-72.57768466992992,-156.4254026437291,-91.46662233957454,109.69328839892337,70.39196776060419,95.75953321643873,73.68391563204713,28.057276085505446,156.06367095885366,-116.82022976385366,160.70204062727186,-75.6938620965808,-111.30748715403713,-63.07112383074426,156.06367095885366,-116.82022976385366,-124.45049761702934,-66.6498529976566,-151.29758574920191,-72.64365470395732,-170.95550380748466,-118.97391954568566,-66.31484837501226,142.71442786962965,-81.9695880502262
4789,-132.619275853706,-86.65254918011648,-125.52529228377134,-130.18791521742185,106.08160511578701,75.68318938642194,74.1731723590574,74.87258068159193,44.255983437175615,169.24715937587032,-94.25809471442358,109.6574704747772,-75.8653693208376,-108.10620199981192,-63.68533922266613,169.24715937587032,-94.25809471442358,-107.67101814734701,-63.65601868137526,-153.21656650321555,-73.73011068725845,-164.52555229825208,-104.91540687837127,-71.15079921288284,135.3100726222024,-64.1718204383571
4790,-128.39253265554746,-77.34791753613752,-135.50998959440457,-153.82706965761977,125.84719476282783,62.03552984042867,88.4531265029996,66.76905768351762,39.99981505476167,164.0879236837032,-105.67632177633075,154.57736485523333,-62.8708234004086,-149.1639493227416,-97.67664291707945,164.0879236837032,-105.67632177633075,-109.53607234419984,-72.40071859700524,-144.87794100478163,-86.58766449489006,-153.42817422593075,-122.17951802150733,-60.9969921162547,156.3146098808623,-60.676465313975285
4791,-146.59665592421717,-90.36285576773568,-133.5391368342748,-153.6395276172794,106.53834511006134,57.06240792510552,89.26019530096573,77.99754798184395,53.3661688349412,145.18602317915855,-100.8240953923929,154.32068286329002,-85.84905512299261,-112.90517805829936,-73.63240502101173,145.18602317915855,-100.8240953923929,-120.80349864120309,-82.58398153486,-163.0171832969534,-83.38934684715146,-163.74432641452836,-112.94331508603702,-82.8825127214906,138.4007202724519,-66.17374866191905
4792,-136.66420248077085,-72.81245969128778,-150.4393231335575,-125.77219431062635,122.7707388031077,75.86517271724445,91.12228559669651,83.33250209396552,37.077274044937575,157.51535513689277,-110.56505374764203,175.58276364629506,-98.30349154600627,-115.17153980686636,-59.795203890061124,157.51535513689277,-110.56505374764203,-144.95454159957401,-72.1156592288196,-171.33961097849385,-74.59514370671381,-173.9059211472471,-106.24258945437496,-66.18750389977727,138.71294637438768,-73.48609297998561
4793,-136.4617930052102,-85.79260377648829,-130.61858826226413,-153.04093688057677,94.2522570647139,85.47801546342582,81.62293182808033,76.50557726957926,43.422826293061355,158.37049911085273,-126.49848202122561,176.35481015015694,-66.84035863751018,-131.34914711714652,-71.92886892786223,158.37049911085273,-126.49848202122561,-128.15860017710298,-41.14027740627537,-168.67517343825753,-81.42041929892318,-154.85773565007753,-109.09989528343205,-65.46875110009317,143.5802615371437,-73.62833286359617
4794,-134.55197825295457,-83.3448345426803,-123.33932754123433,-151.0667504700674,96.67959072410822,57.81040375613909,81.66314297654912,71.36714498403335,52.32531458163847,158.858036407232,-100.03960087681726,-171.45883161735765,-89.28564499983298,-158.38503133981956,-99.09306214217823,158.858036407232,-100.03960087681726,-136.5825542576426,-62.567381013337794,-146.37629703225682,-75.19092284933829,-179.34552015089253,-93.62545378674115,-79.62375341925014,132.30529828371687,-87.77687201506245
4795,-120.01708520987683,-79.55779977658905,-140.34351436490616,-135.29045563360734,137.46600574566182,58.610268390242744,78.18612422605986,68.20034642519134,48.32291451837257,168.09120638593728,-108.84131966112679,142.57312605175824,-85.03333489415238,-164.8903664684858,-154.90281347691504,168.09120638593728,-108.84131966112679,-139.64150098085102,-62.31278002827226,-157.95642510695734,-59.803263340483156,176.8502455114744,-112.59224888519162,-65.5091441936658,139.66607735728783,-73.45118138119251
4796,-136.7380171592732,-71.5735293410788,-126.74618665868721,-151.05494357347192,105.15531219783534,71.58957341599233,71.38875671372725,68.97910555517359,52.84853819403923,156.8459350260461,-95.89992676649531,153.06808426059828,-93.91085810194792,-124.63795685151669,-61.6063280871341,156.8459350260461,-95.89992676649531,-121.12359305631254,-70.75543279504359,-164.7881200505568,-77.89229847793541,-159.22140664652582,-106.64681623648048,-79.25816369880478,140.92558499508252,-73.5613914035279
4797,-137.65363020018256,-92.01324268931619,-147.28350654065449,-165.51794799487982,122.39493183646891,58.88472598223303,88.88755435820012,72.44726916868831,59.930198040477435,149.85066468939172,-104.51169674220598,104.44988369385769,-98.11853987382094,-143.36673037065762,-79.19394549455393,149.85066468939172,-104.51169674220598,-101.98804272900244,-65.43704562780262,-162.2068732714751,-77.31921109395869,-140.7825039705128,-116.16326333106102,-63.60370785076262,140.65815610000277,-75.37168361715597
4798,-125.6014939181741,-71.37575199053471,-145.36514317655036,-144.20483125921805,161.5647392853777,77.50044300510744,80.27063976471327,70.07093299725507,47.96343159427044,164.89593637744787,-110.71223253838951,90.98123398853674,-140.7858481169139,-146.58852461219564,-89.40010304317325,164.89593637744787,-110.71223253838951,-136.48317512431055,-67.11842989721822,-165.52854886200794,-74.57071767970541,-159.53055990511785,-112.88526349871097,-65.25419843536393,146.42666542741605,-62.155473248950386
4799,-131.4790101786507,-68.06245442567653,-131.13370840492715,-144.07312508475283,155.97747698412886,76.94810910463785,74.73807685550932,61.834263626194456,49.55396943440992,174.87212188705303,-103.6981402552882,113.7953594816678,-149.30347397593226,-142.69530469286062,-78.3176145995821,174.87212188705303,-103.6981402552882,-132.53831790323852,-73.74078317417298,-164.3989298573105,-83.1579964894502,-157.18536987805092,-107.86002358099668,-74.66672222727634,133.24740925993333,-62.253970601098075
4800,-139.41553741475218,-71.180266216463,-125.0087865257997,-123.625671107542,164.35175418885328,82.20789358865794,71.82696614405515,70.64359088556043,54.146033960760285,169.78695856769795,-112.11955391195164,110.44746915190643,-138.72321921531878,-115.03012627443219,-61.163073591359684,169.78695856769795,-112.11955391195164,-127.94854416981076,-94.2621543008976,-178.6164752690558,-76.80754432542804,-161.23814624038366,-111.97210413144705,-62.556147310951125,142.84410340683007,-81.05886798362853
4801,-137.12755564346523,-72.23122659978618,-137.66136467985146,-138.57653448926973,153.13040510941659,72.54723878421538,66.13098626520633,69.78527102524623,55.40099384436301,179.93892585790573,-135.74588394892538,91.56390095464317,-78.31851518572564,-126.42056367256664,-48.36059230730448,179.93892585790573,-135.74588394892538,-145.87713993678847,-50.166689497541576,-141.56818123932058,-88.40151172270994,-145.86422877305858,-124.75422928783529,-56.06486506669218,138.92845782636655,-79.75748303700131
4802,-138.0312209392453,-59.66212507589621,-117.13762248044111,-152.81272113931868,163.53811555969403,73.49367423480705,67.27729173423343,66.36511297027081,60.36404537806232,169.03024738075933,-96.28241859065379,143.2384572007796,-94.70745125044948,-139.0430137725726,-69.91502988594299,169.03024738075933,-96.28241859065379,-128.07077817477912,-62.847575290257346,-162.29869856312274,-68.77174267693522,-170.16886157088413,-111.11243250451997,-80.29420753191582,173.07960559518648,-87.52250296397033
